SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_TURNOVERS_PER36	TURNOVERS_PER36	CHANGE_IN_TP36	COMBINED_MINUTES
112110	17-DEC-16	Ryan Anderson	1.16729750189250567751703255109765329296	2	0.83270249810749432248296744890234670704	63
112112	17-DEC-16	Eric Gordon	2.36675173168064163324826831935836675173	1	-1.36675173168064163324826831935836675173	64
112113	17-DEC-16	Sam Dekker	1.07386363636363636363636363636363636364	2.11764705882352941176470588235294117647	1.04378342245989304812834224598930481283	40
112332	19-DEC-16	Marcin Gortat	1.6818766702959516975155894288825101455	2.51162790697674418604651162790697674419	0.82975123668079248853092219902446659869	82
112335	19-DEC-16	Bradley Beal	2.23099623486313218683219700824259692683	2.4	0.16900376513686781316780299175740307317	68
112334	19-DEC-16	John Wall	3.95732520480091445989712326157363307297	3.78947368421052631578947368421052631579	-0.16785152059038814410764957736310675718	74
112336	19-DEC-16	Markieff Morris	2.35594886922320550639134709931170108161	2.66666666666666666666666666666666666667	0.31071779744346116027531956735496558506	60
112333	19-DEC-16	Otto Porter	0.981049334377447141738449490994518402506	0.9473684210526315789473684210526315789468	-0.0336809133248155627910810699418868235592	71
112419	19-DEC-16	Wesley Matthews	1.38939338903014892844169996367598982928	2	0.61060661096985107155830003632401017072	71
112421	19-DEC-16	Deron Williams	2.70962926101020154267230654391639711371	3.48387096774193548387096774193548387097	0.77424170673173394119866119801908675726	64
112420	19-DEC-16	Harrison Barnes	1.38567598621217924166985829184220605132	1.05882352941176470588235294117647058823	-0.32685245680041453578750535066573546309	64
112422	19-DEC-16	Dorian Finney-Smith	1.06685044796691936595451412818745692626	2.76923076923076923076923076923076923077	1.70238032126384986481471664104331230451	55
112425	19-DEC-16	Seth Curry	1.62019758507135016465422612513721185511	1.38461538461538461538461538461538461539	-0.23558220045596554926961074052182723972	55
112424	19-DEC-16	Dwight Powell	1.26165362368152432800272201429057502552	0	-1.26165362368152432800272201429057502552	49
112503	20-DEC-16	Paul George	2.91573682185455944594074644093882262409	3	0.08426317814544055405925355906117737591	76
112501	20-DEC-16	Jeff Teague	3.34583843906117447450278065793194457536	0.972972972972972972972972972972972972972	-2.37286546608820150152980768495897160239	76
112502	20-DEC-16	Thaddeus Young	1.72539711520905605258353113018075588826	0.972972972972972972972972972972972972972	-0.752424142236083079610558157207782915288	75
112505	20-DEC-16	Myles Turner	1.77591183416426134872736814484387299921	1.125	-0.65091183416426134872736814484387299921	65
112504	20-DEC-16	Glenn Robinson	1.14084507042253521126760563380281690141	0	-1.14084507042253521126760563380281690141	64
112506	20-DEC-16	C.J. Miles	1.38439535992372477355792150007945336088	2.76923076923076923076923076923076923077	1.38483540930704445721130926915131586989	56
112630	20-DEC-16	Wilson Chandler	1.6491620111731843575418994413407821229	2.57142857142857142857142857142857142857	0.92226656025538707102952913008778930567	66
112632	20-DEC-16	Nikola Jokić	2.80110497237569060773480662983425414365	3.42857142857142857142857142857142857143	0.62746645619573796369376479873717442778	59
112633	20-DEC-16	Gary Harris	1.63479593791914159800728108833109791148	1.89473684210526315789473684210526315789	0.25994090418612155988745575377416524641	53
112629	20-DEC-16	Danilo Gallinari	1.5566382460414129110840438489646772229	1.125	-0.4316382460414129110840438489646772229	66
112631	20-DEC-16	Emmanuel Mudiay	3.51903114186851211072664359861591695502	2.76923076923076923076923076923076923077	-0.74980037263774287995741282938514772425	59
112634	20-DEC-16	Will Barton	2.15808420723117858819846611363280638598	1.125	-1.03308420723117858819846611363280638598	56
112636	20-DEC-16	Jamal Murray	2.42539682539682539682539682539682539683	0	-2.42539682539682539682539682539682539683	41
112763	21-DEC-16	Anthony Davis	1.86881559220389805097451274362818590705	2	0.13118440779610194902548725637181409295	71
112765	21-DEC-16	Solomon Hill	1.5013452914798206278026905829596412556	0	-1.5013452914798206278026905829596412556	59
112764	21-DEC-16	Jrue Holiday	3.04747452850639497073487968783871667028	3.08571428571428571428571428571428571429	0.03823975720789074355083459787556904401	65
112766	21-DEC-16	Buddy Hield	2.07562710595282665668289030325720703856	1.89473684210526315789473684210526315789	-0.18089026384756349878815346115194388067	40
112768	21-DEC-16	Terrence Jones	1.36663336663336663336663336663336663337	1.05882352941176470588235294117647058823	-0.30780983722160192748428042545689604514	64
112769	21-DEC-16	Tim Frazier	2.78366637706342311033883579496090356212	0	-2.78366637706342311033883579496090356212	56
112778	21-DEC-16	Ryan Anderson	1.16729750189250567751703255109765329296	1.28571428571428571428571428571428571429	0.11841678382178003676868173461663242133	65
112775	21-DEC-16	James Harden	4.22486067361279379694693481948146353283	2.05714285714285714285714285714285714286	-2.16771781646993665408979196233860638997	72
112776	21-DEC-16	Trevor Ariza	1.4461028192371475953565505804311774461	1.05882352941176470588235294117647058823	-0.38727928982538288947419763925470685787	69
112777	21-DEC-16	Patrick Beverley	1.6827948171231753321305560111530260784	2.18181818181818181818181818181818181818	0.49902336469500648605126217066515573978	65
112780	21-DEC-16	Eric Gordon	2.36675173168064163324826831935836675173	0	-2.36675173168064163324826831935836675173	61
112779	21-DEC-16	Montrezl Harrell	1.82517482517482517482517482517482517483	3.85714285714285714285714285714285714286	2.03196803196803196803196803196803196803	50
113037	23-DEC-16	Klay Thompson	1.84990868338037522829154906192927112735	2.91891891891891891891891891891891891892	1.06901023553854369062736985698964779157	72
113039	23-DEC-16	Kevin Durant	3.1618569636135508155583437892095357591	4.5	1.3381430363864491844416562107904642409	66
113038	23-DEC-16	Stephen Curry	3.30722426943182792013025966235324363699	5.14285714285714285714285714285714285714	1.83563287342531493701259748050389922015	68
113040	23-DEC-16	Zaza Pachulia	2.53857075248461902508282063416942735447	3.78947368421052631578947368421052631579	1.25090293172590729070665305004109896132	45
113041	23-DEC-16	Andre Iguodala	1.75471102221286451205390041056953363512	2.76923076923076923076923076923076923077	1.01451974701790471871533035866123559565	51
113013	23-DEC-16	Sean Kilpatrick	2.69400307534597642234751409533572526909	1.71428571428571428571428571428571428571	-0.97971736106026213663322838105001098338	53
113011	23-DEC-16	Jeremy Lin	2.98940827566727863296144612342889422398	7.2	4.21059172433272136703855387657110577602	57
113012	23-DEC-16	Brook Lopez	2.34582062233068944478340451494813910921	4.90909090909090909090909090909090909091	2.5632702867602196461256863941427699817	53
113014	23-DEC-16	Bojan Bogdanović	1.78156996587030716723549488054607508532	3.6	1.81843003412969283276450511945392491468	46
113017	23-DEC-16	Rondae Hollis-Jefferson	2.20505992010652463382157123834886817577	3.13043478260869565217391304347826086957	0.9253748625021710183523418051293926938	47
113119	23-DEC-16	Justise Winslow	1.64499121265377855887521968365553602812	0.9473684210526315789473684210526315789468	-0.6976227916011469799278512626029044491732	80
113122	23-DEC-16	Josh Richardson	1.5694822888283378746594005449591280654	2.18181818181818181818181818181818181818	0.61233589298984394352241763685905375278	70
113120	23-DEC-16	Hassan Whiteside	2.31346908275733233700728563422379973847	1	-1.31346908275733233700728563422379973847	73
113121	23-DEC-16	Goran Dragić	2.76363636363636363636363636363636363636	3.1764705882352941176470588235294117647	0.41283422459893048128342245989304812834	70
113124	23-DEC-16	Tyler Johnson	1.56789821384878884267188646929287986298	0	-1.56789821384878884267188646929287986298	64
113125	23-DEC-16	James Johnson	2.55757575757575757575757575757575757576	3.27272727272727272727272727272727272727	0.71515151515151515151515151515151515151	48
113236	23-DEC-16	DeAndre Jordan	1.67274052478134110787172011661807580175	4.23529411764705882352941176470588235294	2.56255359286571771565769164808780655119	60
113237	23-DEC-16	J.J. Redick	1.65599207659293496203367448002641135688	6	4.34400792340706503796632551997358864312	51
113234	23-DEC-16	Luc Richard Mbah a Moute	1.47326732673267326732673267326732673267	0	-1.47326732673267326732673267326732673267	53
113241	23-DEC-16	Marreese Speights	2.41323042998897464167585446527012127894	0	-2.41323042998897464167585446527012127894	43
113239	23-DEC-16	Jamal Crawford	2.16168224299065420560747663551401869159	4.8	2.63831775700934579439252336448598130841	58
113240	23-DEC-16	Austin Rivers	1.88359788359788359788359788359788359788	3.7241379310344827586206896551724137931	1.84054004743659916073709177157453019522	54
113235	23-DEC-16	Raymond Felton	2.0960475988100297492562685932851678708	2.11764705882352941176470588235294117647	0.02159946001349966250843728906777330567	57
113414	26-DEC-16	Kyrie Irving	2.79459056543499094878074752422532211692	3.7241379310344827586206896551724137931	0.92954736559949180983994213094709167618	73
113416	26-DEC-16	Kevin Love	2.05264972985400620761007012300264398207	6.92307692307692307692307692307692307692	4.87042719322291686931300680007427909485	58
113415	26-DEC-16	Tristan Thompson	1.32387096774193548387096774193548387097	1.38461538461538461538461538461538461539	0.06074441687344913151364764267990074442	54
113418	26-DEC-16	DeAndre Liggins	1.49401436552274541101356743814844373504	2	0.50598563447725458898643256185155626496	40
113417	26-DEC-16	Richard Jefferson	1.37410071942446043165467625899280575539	1.63636363636363636363636363636363636364	0.26226291693917593198168737737083060825	51
113419	26-DEC-16	Iman Shumpert	1.55090557411640583787585721821698610867	4.36363636363636363636363636363636363636	2.81273078951995779848777914541937752769	62
113447	26-DEC-16	Jimmy Butler	1.55072737577933119214056300774607972794	0.9	-0.65072737577933119214056300774607972794	76
113450	26-DEC-16	Rajon Rondo	3.57769516728624535315985130111524163569	3	-0.57769516728624535315985130111524163569	54
113448	26-DEC-16	Dwyane Wade	3.25029914065049494180354617643859458283	2.18181818181818181818181818181818181818	-1.06848095883231312362172799462041276465	61
113451	26-DEC-16	Taj Gibson	1.75130711525346669697658558763355308024	3.27272727272727272727272727272727272727	1.52142015747380603029614168509371964703	47
113449	26-DEC-16	Robin Lopez	1.69430393666153507807345502529140092369	3.375	1.68069606333846492192654497470859907631	51
113452	26-DEC-16	Nikola Mirotić	1.90274841437632135306553911205073995772	0	-1.90274841437632135306553911205073995772	62
113453	26-DEC-16	Jerian Grant	2.04938271604938271604938271604938271605	1.24137931034482758620689655172413793104	-0.80800340570455512984248616432524478501	47
113497	26-DEC-16	Andrew Wiggins	2.06825232678386763185108583247156153051	0	-2.06825232678386763185108583247156153051	64
113496	26-DEC-16	Karl-Anthony Towns	2.33435237329042638777152051488334674176	1.16129032258064516129032258064516129032	-1.17306205070978122648119793423818545144	63
113495	26-DEC-16	Zach LaVine	2.57402544940416077560088870935164613209	4.64516129032258064516129032258064516129	2.0711358409184198695604016132289990292	62
113498	26-DEC-16	Ricky Rubio	3.18194070080862533692722371967654986523	0	-3.18194070080862533692722371967654986523	54
113494	26-DEC-16	Gorgui Dieng	1.99496221662468513853904282115869017632	2.05714285714285714285714285714285714286	0.06218064051817200431810003598416696654	64
113499	26-DEC-16	Shabazz Muhammad	1.39348370927318295739348370927318295739	3.7241379310344827586206896551724137931	2.33065422176129980122720594589923083571	54
113501	26-DEC-16	Kris Dunn	3.15852442671984047856430707876370887338	1.5	-1.65852442671984047856430707876370887338	42
113561	26-DEC-16	Raymond Felton	2.0960475988100297492562685932851678708	1.16129032258064516129032258064516129032	-0.93475727622938458796594601264000658048	69
113558	26-DEC-16	DeAndre Jordan	1.67274052478134110787172011661807580175	1.05882352941176470588235294117647058823	-0.61391699536957640198936717544160521352	62
113559	26-DEC-16	Luc Richard Mbah a Moute	1.47326732673267326732673267326732673267	0	-1.47326732673267326732673267326732673267	48
113557	26-DEC-16	Jamal Crawford	2.16168224299065420560747663551401869159	3	0.83831775700934579439252336448598130841	67
113556	26-DEC-16	Austin Rivers	1.88359788359788359788359788359788359788	4.28571428571428571428571428571428571428	2.4021164021164021164021164021164021164	67
113560	26-DEC-16	Wes Johnson	1.31349263127772213478323079124338245815	0	-1.31349263127772213478323079124338245815	44
113589	27-DEC-16	JaMychal Green	1.74918566775244299674267100977198697068	1.63636363636363636363636363636363636364	-0.11282203138880663310630737340835060704	52
113587	27-DEC-16	Marc Gasol	2.32290502793296089385474860335195530726	2.84210526315789473684210526315789473684	0.51920023522493384298735665980593942958	66
113588	27-DEC-16	Tony Allen	1.84421809466746554823247453565008987418	1.02857142857142857142857142857142857143	-0.81564666609603697680390310707866130275	58
113586	27-DEC-16	Andrew Harrison	2.17225373904074265085095410005157297576	0.8181818181818181818181818181818181818172	-1.35407192085892446903277228186975479394	68
113591	27-DEC-16	Zach Randolph	2.27152452676572359047425198453083655607	3.7241379310344827586206896551724137931	1.45261340426875916814643767064157723703	52
113590	27-DEC-16	James Ennis	1.40879689521345407503234152652005174644	1.63636363636363636363636363636363636364	0.2275667411501822886040221098435846172	44
113593	27-DEC-16	Troy Daniels	1.51145038167938931297709923664122137404	0	-1.51145038167938931297709923664122137404	40
113627	27-DEC-16	James Harden	4.22486067361279379694693481948146353283	7.2	2.97513932638720620305306518051853646717	60
113628	27-DEC-16	Trevor Ariza	1.4461028192371475953565505804311774461	1.2	-0.2461028192371475953565505804311774461	56
113629	27-DEC-16	Ryan Anderson	1.16729750189250567751703255109765329296	1.28571428571428571428571428571428571429	0.11841678382178003676868173461663242133	53
113634	27-DEC-16	Montrezl Harrell	1.82517482517482517482517482517482517483	0	-1.82517482517482517482517482517482517483	49
113632	27-DEC-16	Eric Gordon	2.36675173168064163324826831935836675173	1.33333333333333333333333333333333333333	-1.0334183983473082999149349860250334184	55
113633	27-DEC-16	Sam Dekker	1.07386363636363636363636363636363636364	1.33333333333333333333333333333333333333	0.25946969696969696969696969696969696969	52
113639	27-DEC-16	Harrison Barnes	1.38567598621217924166985829184220605132	0	-1.38567598621217924166985829184220605132	69
113640	27-DEC-16	Wesley Matthews	1.38939338903014892844169996367598982928	0	-1.38939338903014892844169996367598982928	65
113641	27-DEC-16	Deron Williams	2.70962926101020154267230654391639711371	3.13043478260869565217391304347826086957	0.42080552159849410950160649956186375586	55
113644	27-DEC-16	Dorian Finney-Smith	1.06685044796691936595451412818745692626	1.44	0.37314955203308063404548587181254307374	42
113646	27-DEC-16	Seth Curry	1.62019758507135016465422612513721185511	0	-1.62019758507135016465422612513721185511	53
113645	27-DEC-16	Dwight Powell	1.26165362368152432800272201429057502552	0	-1.26165362368152432800272201429057502552	44
113893	29-DEC-16	Nicolas Batum	2.59034116083296411165263624280017722641	3	0.40965883916703588834736375719982277359	66
113895	29-DEC-16	Michael Kidd-Gilchrist	1.2357341939269473375385066744902449758	0	-1.2357341939269473375385066744902449758	63
113894	29-DEC-16	Kemba Walker	2.30410072571478534580746699309259421177	1	-1.30410072571478534580746699309259421177	61
113896	29-DEC-16	Cody Zeller	1.58241758241758241758241758241758241758	2.18181818181818181818181818181818181818	0.5994005994005994005994005994005994006	57
113897	29-DEC-16	Marvin Williams	1.05277587388622344071281699794379712132	0	-1.05277587388622344071281699794379712132	47
113898	29-DEC-16	Jeremy Lamb	1.49881610102604577742699289660615627466	0	-1.49881610102604577742699289660615627466	51
113899	29-DEC-16	Frank Kaminsky	1.31386861313868613138686131386861313869	1.89473684210526315789473684210526315789	0.5808682289665770265078755282366500192	45
113900	29-DEC-16	Ramon Sessions	2.50860289057123193392980041293874741913	0	-2.50860289057123193392980041293874741913	40
113956	29-DEC-16	Devin Booker	3.20980350728924572152968518909782379041	0.9473684210526315789473684210526315789468	-2.26243508623661414258231676804519221146	67
113955	29-DEC-16	Eric Bledsoe	3.56571428571428571428571428571428571428	7.57894736842105263157894736842105263158	4.0132330827067669172932330827067669173	65
113958	29-DEC-16	Tyson Chandler	1.6500968366688185926404131697869593286	2.66666666666666666666666666666666666667	1.01656982999784807402625349687970733807	52
113959	29-DEC-16	Marquese Chriss	2.30849220103986135181975736568457538995	0	-2.30849220103986135181975736568457538995	40
113957	29-DEC-16	P.J. Tucker	1.34612031386224934612031386224934612031	0	-1.34612031386224934612031386224934612031	46
113960	29-DEC-16	T.J. Warren	1.2506634499396863691194209891435464415	2.66666666666666666666666666666666666667	1.41600321672698029754724567752312022517	61
113961	29-DEC-16	Alex Len	2.3221035332785538208709942481511914544	3.42857142857142857142857142857142857143	1.10646789529287475055757718042023711703	41
114050	30-DEC-16	Hassan Whiteside	2.31346908275733233700728563422379973847	1.125	-1.18846908275733233700728563422379973847	67
114049	30-DEC-16	Josh Richardson	1.5694822888283378746594005449591280654	3.08571428571428571428571428571428571429	1.51623199688594783962631374075515764889	68
114051	30-DEC-16	Justise Winslow	1.64499121265377855887521968365553602812	1.16129032258064516129032258064516129032	-0.4837008900731333975848971030103747378	60
114055	30-DEC-16	Tyler Johnson	1.56789821384878884267188646929287986298	1.24137931034482758620689655172413793104	-0.32651890350396125646498991756874193194	57
114056	30-DEC-16	James Johnson	2.55757575757575757575757575757575757576	7.5	4.94242424242424242424242424242424242424	42
114054	30-DEC-16	Wayne Ellington	0.9982958946553059643687064291247095274996	0	-0.9982958946553059643687064291247095274996	47
114052	30-DEC-16	Rodney McGruder	0.9119696010132995566814439518682710576304	0	-0.9119696010132995566814439518682710576304	43
114176	30-DEC-16	Nik Stauskas	1.7545292166368971676448073488134728247	1.24137931034482758620689655172413793104	-0.51314990629206958143791079708933489366	63
114178	30-DEC-16	Robert Covington	2.26757520358982881834801396044540468672	0	-2.26757520358982881834801396044540468672	60
114174	30-DEC-16	Ersan Ilyasova	1.42465753424657534246575342465753424658	1.94594594594594594594594594594594594595	0.52128841169937060348019252128841169937	61
114175	30-DEC-16	T.J. McConnell	2.68613913967073818374933616569304301646	2	-0.68613913967073818374933616569304301646	63
114179	30-DEC-16	Dario Saric	2.79837067209775967413441955193482688391	1.28571428571428571428571428571428571429	-1.51265638638347395984870526622054116962	53
114181	30-DEC-16	Nerlens Noel	2.32063263838964773544212796549245147376	0	-2.32063263838964773544212796549245147376	41
114180	30-DEC-16	Hollis Thompson	1.16495061987812565665055683967220004203	0	-1.16495061987812565665055683967220004203	44
114194	30-DEC-16	Harrison Barnes	1.38567598621217924166985829184220605132	1.28571428571428571428571428571428571429	-0.09996170049789352738414400612792033703	64
114193	30-DEC-16	Wesley Matthews	1.38939338903014892844169996367598982928	0	-1.38939338903014892844169996367598982928	65
114197	30-DEC-16	Deron Williams	2.70962926101020154267230654391639711371	3.6	0.89037073898979845732769345608360288629	53
114196	30-DEC-16	Dorian Finney-Smith	1.06685044796691936595451412818745692626	1.71428571428571428571428571428571428571	0.64743526631879491975977158609825735945	53
114198	30-DEC-16	Seth Curry	1.62019758507135016465422612513721185511	0	-1.62019758507135016465422612513721185511	51
114199	30-DEC-16	Dwight Powell	1.26165362368152432800272201429057502552	0	-1.26165362368152432800272201429057502552	40
114252	31-DEC-16	Jimmy Butler	1.55072737577933119214056300774607972794	2.84210526315789473684210526315789473684	1.2913778873785635447015422554118150089	76
114256	31-DEC-16	Dwyane Wade	3.25029914065049494180354617643859458283	4.32	1.06970085934950505819645382356140541717	55
114254	31-DEC-16	Taj Gibson	1.75130711525346669697658558763355308024	0	-1.75130711525346669697658558763355308024	56
114253	31-DEC-16	Robin Lopez	1.69430393666153507807345502529140092369	1.16129032258064516129032258064516129032	-0.53301361408088991678313244464623963337	50
114257	31-DEC-16	Doug McDermott	1.12820512820512820512820512820512820513	0	-1.12820512820512820512820512820512820513	58
114258	31-DEC-16	Nikola Mirotić	1.90274841437632135306553911205073995772	0	-1.90274841437632135306553911205073995772	49
114255	31-DEC-16	Michael Carter-Williams	3.61725545890289366234688443103142197763	2.88	-0.73725545890289366234688443103142197763	52
114307	31-DEC-16	DeAndre Jordan	1.67274052478134110787172011661807580175	4	2.32725947521865889212827988338192419825	57
114308	31-DEC-16	J.J. Redick	1.65599207659293496203367448002641135688	0	-1.65599207659293496203367448002641135688	45
114306	31-DEC-16	Austin Rivers	1.88359788359788359788359788359788359788	3.1764705882352941176470588235294117647	1.29287270463741051976346093993152816682	49
114311	31-DEC-16	Raymond Felton	2.0960475988100297492562685932851678708	1.125	-0.9710475988100297492562685932851678708	63
114312	31-DEC-16	Jamal Crawford	2.16168224299065420560747663551401869159	1.16129032258064516129032258064516129032	-1.00039192041000904431715405486885740127	61
114315	31-DEC-16	Alan Anderson	1.4033753268362253387211789874019491324	2	0.5966246731637746612788210125980508676	43
114313	31-DEC-16	Marreese Speights	2.41323042998897464167585446527012127894	4.32	1.90676957001102535832414553472987872106	45
114298	31-DEC-16	Trevor Ariza	1.4461028192371475953565505804311774461	0	-1.4461028192371475953565505804311774461	76
114297	31-DEC-16	James Harden	4.22486067361279379694693481948146353283	6.85714285714285714285714285714285714286	2.63228218353006334591020803766139361003	76
114299	31-DEC-16	Ryan Anderson	1.16729750189250567751703255109765329296	0	-1.16729750189250567751703255109765329296	58
114300	31-DEC-16	Montrezl Harrell	1.82517482517482517482517482517482517483	0	-1.82517482517482517482517482517482517483	63
114302	31-DEC-16	Eric Gordon	2.36675173168064163324826831935836675173	2.25	-0.11675173168064163324826831935836675173	56
114301	31-DEC-16	Corey Brewer	1.77555726364335126825518831667947732513	2.48275862068965517241379310344827586207	0.70720135704630390415860478676879853694	45
114291	31-DEC-16	Carmelo Anthony	2.19732167258813883574747198688166165619	1.89473684210526315789473684210526315789	-0.3025848304828756778527351447763984983	59
114288	31-DEC-16	Derrick Rose	3.23553719008264462809917355371900826446	0	-3.23553719008264462809917355371900826446	79
114290	31-DEC-16	Joakim Noah	2.38072012623726868455027973031128962846	0	-2.38072012623726868455027973031128962846	45
114292	31-DEC-16	Justin Holiday	1.6580201164637374272101641079936474325	1.2	-0.4580201164637374272101641079936474325	58
114287	31-DEC-16	Brandon Jennings	2.68271711092003439380911435941530524506	1.75609756097560975609756097560975609756	-0.9266195499444246377115533838055491475	69
114289	31-DEC-16	Lance Thomas	1.2034139402560455192034139402560455192	1.09090909090909090909090909090909090909	-0.11250484934695461011250484934695461011	51
114517	02-JAN-17	Serge Ibaka	1.62838290140575690924739409008319785789	1.16129032258064516129032258064516129032	-0.46709257882511174795707150943803656757	63
114515	02-JAN-17	Jodie Meeks	1.37697918519836328055506137697918519836	3.375	1.99802081480163671944493862302081480164	62
114516	02-JAN-17	Aaron Gordon	1.59591419816138917262512768130745658836	2.25	0.65408580183861082737487231869254341164	60
114518	02-JAN-17	Bismack Biyombo	1.5930585683297180043383947939262472885	0	-1.5930585683297180043383947939262472885	42
114521	02-JAN-17	Nikola Vu�?ević	2.17037037037037037037037037037037037037	2.32258064516129032258064516129032258064	0.15221027479091995221027479091995221027	61
114520	02-JAN-17	Elfrid Payton	2.95920889987639060568603213844252163164	0	-2.95920889987639060568603213844252163164	60
114522	02-JAN-17	Jeff Green	1.72845786963434022257551669316375198728	1.33333333333333333333333333333333333333	-0.39512453630100688924218335983041865395	50
114636	03-JAN-17	Rudy Gobert	2.02903026559604694255713403335392217418	1.05882352941176470588235294117647058823	-0.97020673618428223667478109217745158595	72
114635	03-JAN-17	Gordon Hayward	2.49467752035065748278021289918597370069	3.1764705882352941176470588235294117647	0.68179306788463663486684592434343806401	69
114638	03-JAN-17	Shelvin Mack	2.43517474633596392333709131905298759865	0	-2.43517474633596392333709131905298759865	58
114634	03-JAN-17	Rodney Hood	1.62641815235008103727714748784440842788	0	-1.62641815235008103727714748784440842788	63
114637	03-JAN-17	Derrick Favors	2.01306290821588174630457201787555861121	1.24137931034482758620689655172413793104	-0.77168359787105416009767546615142068017	47
114639	03-JAN-17	Joe Ingles	1.99886685552407932011331444759206798867	2.76923076923076923076923076923076923077	0.7703639137066899106559163216387012421	54
114640	03-JAN-17	Joe Johnson	1.69377990430622009569377990430622009569	0	-1.69377990430622009569377990430622009569	42
114672	03-JAN-17	Marcin Gortat	1.6818766702959516975155894288825101455	0.9	-0.7818766702959516975155894288825101455	80
114673	03-JAN-17	John Wall	3.95732520480091445989712326157363307297	3.69230769230769230769230769230769230769	-0.26501751249322215220481556926594076528	76
114675	03-JAN-17	Bradley Beal	2.23099623486313218683219700824259692683	1.02857142857142857142857142857142857143	-1.2024248062917036154036255796711683554	70
114676	03-JAN-17	Markieff Morris	2.35594886922320550639134709931170108161	0	-2.35594886922320550639134709931170108161	59
114674	03-JAN-17	Otto Porter	0.981049334377447141738449490994518402506	0.972972972972972972972972972972972972972	-0.008076361404474168765476518021545429534	70
114677	03-JAN-17	Kelly Oubre Jr.	1.34663341645885286783042394014962593516	0	-1.34663341645885286783042394014962593516	48
114916	04-JAN-17	Darren Collison	2.20743378588916091698197195637658580013	1.33333333333333333333333333333333333333	-0.8741004525558275836486386230432524668	63
114915	04-JAN-17	DeMarcus Cousins	4.14152850788515972503032753740396279822	1.125	-3.01652850788515972503032753740396279822	66
114917	04-JAN-17	Kosta Koufos	1.32590529247910863509749303621169916434	2.4	1.07409470752089136490250696378830083566	44
114914	04-JAN-17	Matt Barnes	1.71590602214420739940588711855252497975	4.36363636363636363636363636363636363636	2.64773034149215623695774924508383865661	61
114919	04-JAN-17	Arron Afflalo	1.62866741321388577827547592385218365062	3.48387096774193548387096774193548387097	1.85520355452804970559549181808330022035	61
114921	04-JAN-17	Anthony Tolliver	1.06099608282036933407946278679350867376	1.24137931034482758620689655172413793104	0.18038322752445825212743376493062925728	54
114920	04-JAN-17	Garrett Temple	1.63424124513618677042801556420233463035	1.16129032258064516129032258064516129032	-0.47295092255554160913769298355717334003	56
114905	04-JAN-17	Goran Dragić	2.76363636363636363636363636363636363636	2.4	-0.36363636363636363636363636363636363636	68
114904	04-JAN-17	Josh Richardson	1.5694822888283378746594005449591280654	2.91891891891891891891891891891891891892	1.34943663009058104425951837395979085352	74
114906	04-JAN-17	Rodney McGruder	0.9119696010132995566814439518682710576304	0	-0.9119696010132995566814439518682710576304	58
114907	04-JAN-17	Willie Reed	1.41833810888252148997134670487106017192	1.56521739130434782608695652173913043478	0.14687928242182633611560981686807026286	55
114908	04-JAN-17	Luke Babbitt	1.06666666666666666666666666666666666667	4.23529411764705882352941176470588235294	3.16862745098039215686274509803921568627	40
114911	04-JAN-17	Wayne Ellington	0.9982958946553059643687064291247095274996	0	-0.9982958946553059643687064291247095274996	61
114885	04-JAN-17	Marc Gasol	2.32290502793296089385474860335195530726	2	-0.32290502793296089385474860335195530726	71
114886	04-JAN-17	Mike Conley	2.35665024630541871921182266009852216749	3	0.64334975369458128078817733990147783251	68
114888	04-JAN-17	Tony Allen	1.84421809466746554823247453565008987418	1.2	-0.64421809466746554823247453565008987418	54
114893	04-JAN-17	Zach Randolph	2.27152452676572359047425198453083655607	3.78947368421052631578947368421052631579	1.51794915744480272531522169967968975972	47
114890	04-JAN-17	Vince Carter	1.50979538528515454941227688289072703526	1.2	-0.30979538528515454941227688289072703526	51
114891	04-JAN-17	Troy Daniels	1.51145038167938931297709923664122137404	0	-1.51145038167938931297709923664122137404	43
114887	04-JAN-17	James Ennis	1.40879689521345407503234152652005174644	0	-1.40879689521345407503234152652005174644	46
114989	05-JAN-17	Victor Oladipo	2.84221723200567308828743647323011464366	0.8780487804878048780487804878048780487804	-1.96416845151786821023865598542523659488	77
114992	05-JAN-17	Steven Adams	1.90606319385140905209222886421861656704	2.48275862068965517241379310344827586207	0.57669542683824612032156423922965929503	65
114990	05-JAN-17	Russell Westbrook	4.57564044943820224719101123595505617978	4.73684210526315789473684210526315789474	0.16120165582495564754583086930810171496	72
114991	05-JAN-17	André Roberson	1.02966101694915254237288135593220338983	0	-1.02966101694915254237288135593220338983	66
114994	05-JAN-17	Jerami Grant	1.61136216914138153647514525500322788896	0	-1.61136216914138153647514525500322788896	49
114995	05-JAN-17	Enes Kanter	2.59592484784334480021169621593014024874	1.63636363636363636363636363636363636364	-0.9595612114797084365753325795665038851	42
114951	05-JAN-17	Nicolas Batum	2.59034116083296411165263624280017722641	2.88	0.28965883916703588834736375719982277359	61
114948	05-JAN-17	Kemba Walker	2.30410072571478534580746699309259421177	3	0.69589927428521465419253300690740578823	69
114950	05-JAN-17	Michael Kidd-Gilchrist	1.2357341939269473375385066744902449758	0	-1.2357341939269473375385066744902449758	59
114949	05-JAN-17	Marvin Williams	1.05277587388622344071281699794379712132	0	-1.05277587388622344071281699794379712132	56
